"Participant","Group_L1","Group_Age","WASI.Vocab.Scaled.Score","L1RTMean_Liv_NonLiv","L2RTMean_Liv_NonLiv","RT_Ratio_En_Fr_Liv_NonLiv","TRIAL_LABEL","set","word_heard","displayR","prop_phondiv_T_ED","prop_phondiv_T_FD","Click.RT"
4,"F","Y",13,655.1075,634.9894,0.969290383639327,123,19,"C","zEFD",0.470512821,0.497435897,475
4,"F","Y",13,655.1075,634.9894,0.969290383639327,78,10,"C","ND",0.232018561,0.232018561,503
4,"F","Y",13,655.1075,634.9894,0.969290383639327,25,5,"T","zED",0.294520548,0.294520548,575
4,"F","Y",13,655.1075,634.9894,0.969290383639327,68,3,"C","zED",0.282485876,0.300847458,578
4,"F","Y",13,655.1075,634.9894,0.969290383639327,118,10,"T","zFD",0.232018561,0.232018561,643
4,"F","Y",13,655.1075,634.9894,0.969290383639327,85,5,"C","zEFD",0.294520548,0.294520548,302
4,"F","Y",13,655.1075,634.9894,0.969290383639327,105,5,"C","zED",0.294520548,0.294520548,469
4,"F","Y",13,655.1075,634.9894,0.969290383639327,91,9,"T","zED",0.431034483,0.320689655,517
4,"F","Y",13,655.1075,634.9894,0.969290383639327,111,9,"C","zEFD",0.431034483,0.320689655,966
4,"F","Y",13,655.1075,634.9894,0.969290383639327,131,9,"T","ND",0.431034483,0.320689655,642
4,"F","Y",13,655.1075,634.9894,0.969290383639327,151,9,"T","zFD",0.431034483,0.320689655,261
4,"F","Y",13,655.1075,634.9894,0.969290383639327,18,10,"T","zED",0.232018561,0.232018561,787
4,"F","Y",13,655.1075,634.9894,0.969290383639327,38,10,"C","zFD",0.232018561,0.232018561,510
4,"F","Y",13,655.1075,634.9894,0.969290383639327,58,10,"T","zEFD",0.232018561,0.232018561,572
4,"F","Y",13,655.1075,634.9894,0.969290383639327,129,6,"C","zED",0.425,0.425,422
4,"F","Y",13,655.1075,634.9894,0.969290383639327,90,8,"T","zED",0.36039604,0.36039604,1540
4,"F","Y",13,655.1075,634.9894,0.969290383639327,45,5,"C","ND",0.294520548,0.294520548,298
4,"F","Y",13,655.1075,634.9894,0.969290383639327,145,5,"T","zFD",0.294520548,0.294520548,439
4,"F","Y",13,655.1075,634.9894,0.969290383639327,138,10,"C","zEFD",0.232018561,0.232018561,504
4,"F","Y",13,655.1075,634.9894,0.969290383639327,158,10,"T","ND",0.232018561,0.232018561,663
4,"F","Y",13,655.1075,634.9894,0.969290383639327,125,5,"T","ND",0.294520548,0.294520548,820
4,"F","Y",13,655.1075,634.9894,0.969290383639327,89,6,"C","zEFD",0.425,0.425,976
4,"F","Y",13,655.1075,634.9894,0.969290383639327,117,11,"T","ND",0.462184874,0.476190476,580
4,"F","Y",13,655.1075,634.9894,0.969290383639327,127,18,"T","ND",0.56969697,0.454545455,508
4,"F","Y",13,655.1075,634.9894,0.969290383639327,69,6,"T","zFD",0.425,0.425,227
4,"F","Y",13,655.1075,634.9894,0.969290383639327,110,8,"C","zFD",0.36039604,0.36039604,1071
4,"F","Y",13,655.1075,634.9894,0.969290383639327,76,1,"C","ND",0.242682927,0.280487805,262
4,"F","Y",13,655.1075,634.9894,0.969290383639327,8,3,"C","zEFD",0.282485876,0.300847458,534
4,"F","Y",13,655.1075,634.9894,0.969290383639327,70,8,"T","ND",0.36039604,0.36039604,897
4,"F","Y",13,655.1075,634.9894,0.969290383639327,17,11,"T","zED",0.462184874,0.476190476,961
4,"F","Y",13,655.1075,634.9894,0.969290383639327,87,18,"T","zED",0.56969697,0.454545455,697
4,"F","Y",13,655.1075,634.9894,0.969290383639327,107,18,"T","zFD",0.56969697,0.454545455,726
4,"F","Y",13,655.1075,634.9894,0.969290383639327,115,20,"C","ND",0.473684211,0.486215539,770
4,"F","Y",13,655.1075,634.9894,0.969290383639327,10,8,"C","zED",0.36039604,0.36039604,788
4,"F","Y",13,655.1075,634.9894,0.969290383639327,155,20,"T","zEFD",0.473684211,0.486215539,750
4,"F","Y",13,655.1075,634.9894,0.969290383639327,159,2,"T","zFD",0.380519481,0.337662338,565
4,"F","Y",13,655.1075,634.9894,0.969290383639327,109,6,"T","ND",0.425,0.425,428
4,"F","Y",13,655.1075,634.9894,0.969290383639327,93,7,"T","zEFD",0.360759494,0.360759494,251
4,"F","Y",13,655.1075,634.9894,0.969290383639327,98,10,"C","zED",0.232018561,0.232018561,328
4,"F","Y",13,655.1075,634.9894,0.969290383639327,37,11,"C","ND",0.462184874,0.476190476,644
4,"F","Y",13,655.1075,634.9894,0.969290383639327,57,11,"T","zFD",0.462184874,0.476190476,701
4,"F","Y",13,655.1075,634.9894,0.969290383639327,73,7,"T","zFD",0.360759494,0.360759494,417
4,"F","Y",13,655.1075,634.9894,0.969290383639327,135,20,"T","zED",0.473684211,0.486215539,903
4,"F","Y",13,655.1075,634.9894,0.969290383639327,133,7,"C","zED",0.360759494,0.360759494,548
4,"F","Y",13,655.1075,634.9894,0.969290383639327,113,7,"C","ND",0.360759494,0.360759494,2584
5,"F","Y",10,620.407,662.925,1.06853243112989,90,10,"C","zFD",0.232018561,0.232018561,934
5,"F","Y",10,620.407,662.925,1.06853243112989,157,8,"T","zFD",0.36039604,0.36039604,1475
5,"F","Y",10,620.407,662.925,1.06853243112989,50,10,"C","ND",0.232018561,0.232018561,898
5,"F","Y",10,620.407,662.925,1.06853243112989,43,18,"T","ND",0.56969697,0.454545455,958
5,"F","Y",10,620.407,662.925,1.06853243112989,117,8,"C","zED",0.36039604,0.36039604,1478
5,"F","Y",10,620.407,662.925,1.06853243112989,12,9,"T","ND",0.431034483,0.320689655,768
5,"F","Y",10,620.407,662.925,1.06853243112989,70,10,"T","zEFD",0.232018561,0.232018561,661
5,"F","Y",10,620.407,662.925,1.06853243112989,31,11,"C","zFD",0.462184874,0.476190476,881
5,"F","Y",10,620.407,662.925,1.06853243112989,7,13,"C","zEFD",0.529329609,0.488826816,939
5,"F","Y",10,620.407,662.925,1.06853243112989,77,8,"C","zFD",0.36039604,0.36039604,1619
5,"F","Y",10,620.407,662.925,1.06853243112989,137,8,"C","ND",0.36039604,0.36039604,1280
5,"F","Y",10,620.407,662.925,1.06853243112989,30,10,"T","zED",0.232018561,0.232018561,633
5,"F","Y",10,620.407,662.925,1.06853243112989,97,8,"T","zEFD",0.36039604,0.36039604,2347
5,"F","Y",10,620.407,662.925,1.06853243112989,35,5,"C","zED",0.294520548,0.294520548,875
5,"F","Y",10,620.407,662.925,1.06853243112989,57,8,"T","ND",0.36039604,0.36039604,3667
5,"F","Y",10,620.407,662.925,1.06853243112989,9,15,"C","zEFD",0.478571429,0.471428571,1036
5,"F","Y",10,620.407,662.925,1.06853243112989,15,5,"T","zEFD",0.294520548,0.294520548,565
5,"F","Y",10,620.407,662.925,1.06853243112989,118,12,"T","zEFD",0.636363636,0.515970516,909
5,"F","Y",10,620.407,662.925,1.06853243112989,146,14,"C","zFD",0.565749235,0.565749235,1102
5,"F","Y",10,620.407,662.925,1.06853243112989,72,9,"T","zED",0.431034483,0.320689655,847
5,"F","Y",10,620.407,662.925,1.06853243112989,119,7,"T","zED",0.360759494,0.360759494,1002
5,"F","Y",10,620.407,662.925,1.06853243112989,51,11,"T","zED",0.462184874,0.476190476,1073
5,"F","Y",10,620.407,662.925,1.06853243112989,71,11,"C","zEFD",0.462184874,0.476190476,842
5,"F","Y",10,620.407,662.925,1.06853243112989,37,8,"T","zED",0.36039604,0.36039604,4810
5,"F","Y",10,620.407,662.925,1.06853243112989,41,3,"C","ND",0.282485876,0.300847458,587
5,"F","Y",10,620.407,662.925,1.06853243112989,23,18,"T","zFD",0.56969697,0.454545455,1103
5,"F","Y",10,620.407,662.925,1.06853243112989,162,4,"C","zEFD",0.307228916,0.303614458,1233
5,"F","Y",10,620.407,662.925,1.06853243112989,81,3,"C","zED",0.282485876,0.300847458,1013
5,"F","Y",10,620.407,662.925,1.06853243112989,27,13,"T","zED",0.529329609,0.488826816,891
5,"F","Y",10,620.407,662.925,1.06853243112989,110,10,"C","zED",0.232018561,0.232018561,1050
5,"F","Y",10,620.407,662.925,1.06853243112989,58,12,"C","ND",0.636363636,0.515970516,1032
5,"F","Y",10,620.407,662.925,1.06853243112989,78,12,"C","zFD",0.636363636,0.515970516,1308
5,"F","Y",10,620.407,662.925,1.06853243112989,98,12,"T","zED",0.636363636,0.515970516,2231
5,"F","Y",10,620.407,662.925,1.06853243112989,127,13,"C","ND",0.529329609,0.488826816,1537
5,"F","Y",10,620.407,662.925,1.06853243112989,92,9,"C","ND",0.431034483,0.320689655,1354
5,"F","Y",10,620.407,662.925,1.06853243112989,17,8,"C","zEFD",0.36039604,0.36039604,2879
5,"F","Y",10,620.407,662.925,1.06853243112989,152,9,"C","zED",0.431034483,0.320689655,958
5,"F","Y",10,620.407,662.925,1.06853243112989,10,10,"T","zFD",0.232018561,0.232018561,755
5,"F","Y",10,620.407,662.925,1.06853243112989,142,4,"C","ND",0.307228916,0.303614458,3304
5,"F","Y",10,620.407,662.925,1.06853243112989,111,11,"T","zFD",0.462184874,0.476190476,969
5,"F","Y",10,620.407,662.925,1.06853243112989,28,20,"T","zEFD",0.473684211,0.486215539,1206
5,"F","Y",10,620.407,662.925,1.06853243112989,48,20,"T","zFD",0.473684211,0.486215539,955
5,"F","Y",10,620.407,662.925,1.06853243112989,55,5,"T","ND",0.294520548,0.294520548,921
5,"F","Y",10,620.407,662.925,1.06853243112989,29,15,"T","zED",0.478571429,0.471428571,1343
5,"F","Y",10,620.407,662.925,1.06853243112989,130,10,"T","ND",0.232018561,0.232018561,1001
5,"F","Y",10,620.407,662.925,1.06853243112989,150,10,"C","zEFD",0.232018561,0.232018561,1079
5,"F","Y",10,620.407,662.925,1.06853243112989,11,11,"T","ND",0.462184874,0.476190476,907
5,"F","Y",10,620.407,662.925,1.06853243112989,14,1,"C","zEFD",0.242682927,0.280487805,945
5,"F","Y",10,620.407,662.925,1.06853243112989,34,1,"C","zFD",0.242682927,0.280487805,663
5,"F","Y",10,620.407,662.925,1.06853243112989,54,1,"T","ND",0.242682927,0.280487805,1026
5,"F","Y",10,620.407,662.925,1.06853243112989,74,1,"C","zED",0.242682927,0.280487805,1114
5,"F","Y",10,620.407,662.925,1.06853243112989,91,11,"C","ND",0.462184874,0.476190476,777
5,"F","Y",10,620.407,662.925,1.06853243112989,46,14,"T","zEFD",0.565749235,0.565749235,1752
5,"F","Y",10,620.407,662.925,1.06853243112989,131,11,"C","zED",0.462184874,0.476190476,646
5,"F","Y",10,620.407,662.925,1.06853243112989,151,11,"T","zEFD",0.462184874,0.476190476,844
5,"F","Y",10,620.407,662.925,1.06853243112989,18,12,"C","zED",0.636363636,0.515970516,1009
5,"F","Y",10,620.407,662.925,1.06853243112989,38,12,"C","zEFD",0.636363636,0.515970516,1075
5,"F","Y",10,620.407,662.925,1.06853243112989,76,2,"C","zFD",0.380519481,0.337662338,1253
5,"F","Y",10,620.407,662.925,1.06853243112989,79,7,"C","ND",0.360759494,0.360759494,2007
5,"F","Y",10,620.407,662.925,1.06853243112989,99,7,"T","zEFD",0.360759494,0.360759494,1442
5,"F","Y",10,620.407,662.925,1.06853243112989,116,2,"T","zED",0.380519481,0.337662338,1447
5,"F","Y",10,620.407,662.925,1.06853243112989,139,7,"T","zFD",0.360759494,0.360759494,1372
5,"F","Y",10,620.407,662.925,1.06853243112989,159,7,"T","ND",0.360759494,0.360759494,1081
5,"F","Y",10,620.407,662.925,1.06853243112989,158,12,"T","zFD",0.636363636,0.515970516,1159
5,"F","Y",10,620.407,662.925,1.06853243112989,145,17,"T","zFD",0.341517857,0.424107143,2166
5,"F","Y",10,620.407,662.925,1.06853243112989,94,1,"T","zEFD",0.242682927,0.280487805,1086
5,"F","Y",10,620.407,662.925,1.06853243112989,66,14,"T","zFD",0.565749235,0.565749235,886
5,"F","Y",10,620.407,662.925,1.06853243112989,86,14,"C","ND",0.565749235,0.565749235,677
5,"F","Y",10,620.407,662.925,1.06853243112989,121,3,"T","ND",0.282485876,0.300847458,1583
5,"F","Y",10,620.407,662.925,1.06853243112989,47,13,"T","ND",0.529329609,0.488826816,1026
5,"F","Y",10,620.407,662.925,1.06853243112989,67,13,"T","zFD",0.529329609,0.488826816,1128
5,"F","Y",10,620.407,662.925,1.06853243112989,32,9,"C","zFD",0.431034483,0.320689655,1213
5,"F","Y",10,620.407,662.925,1.06853243112989,52,9,"C","zEFD",0.431034483,0.320689655,967
5,"F","Y",10,620.407,662.925,1.06853243112989,22,4,"C","zFD",0.307228916,0.303614458,903
5,"F","Y",10,620.407,662.925,1.06853243112989,62,4,"T","ND",0.307228916,0.303614458,2017
5,"F","Y",10,620.407,662.925,1.06853243112989,112,9,"T","zFD",0.431034483,0.320689655,766
5,"F","Y",10,620.407,662.925,1.06853243112989,132,9,"T","zEFD",0.431034483,0.320689655,932
5,"F","Y",10,620.407,662.925,1.06853243112989,26,14,"T","zED",0.565749235,0.565749235,1326
5,"F","Y",10,620.407,662.925,1.06853243112989,102,4,"T","zFD",0.307228916,0.303614458,1413
5,"F","Y",10,620.407,662.925,1.06853243112989,114,1,"T","zFD",0.242682927,0.280487805,987
5,"F","Y",10,620.407,662.925,1.06853243112989,134,1,"C","ND",0.242682927,0.280487805,1133
5,"F","Y",10,620.407,662.925,1.06853243112989,126,14,"C","zEFD",0.565749235,0.565749235,1902
5,"F","Y",10,620.407,662.925,1.06853243112989,16,2,"C","ND",0.380519481,0.337662338,770
5,"F","Y",10,620.407,662.925,1.06853243112989,75,5,"C","zFD",0.294520548,0.294520548,843
5,"F","Y",10,620.407,662.925,1.06853243112989,95,5,"C","zEFD",0.294520548,0.294520548,796
5,"F","Y",10,620.407,662.925,1.06853243112989,115,5,"T","zED",0.294520548,0.294520548,897
5,"F","Y",10,620.407,662.925,1.06853243112989,135,5,"C","ND",0.294520548,0.294520548,1328
5,"F","Y",10,620.407,662.925,1.06853243112989,155,5,"T","zFD",0.294520548,0.294520548,673
5,"F","Y",10,620.407,662.925,1.06853243112989,13,6,"T","zED",0.425,0.425,747
5,"F","Y",10,620.407,662.925,1.06853243112989,33,6,"T","zEFD",0.425,0.425,894
5,"F","Y",10,620.407,662.925,1.06853243112989,53,6,"T","ND",0.425,0.425,1093
5,"F","Y",10,620.407,662.925,1.06853243112989,149,15,"T","zFD",0.478571429,0.471428571,1015
5,"F","Y",10,620.407,662.925,1.06853243112989,122,4,"C","zED",0.307228916,0.303614458,976
5,"F","Y",10,620.407,662.925,1.06853243112989,144,19,"C","zED",0.470512821,0.497435897,819
5,"F","Y",10,620.407,662.925,1.06853243112989,154,1,"T","zED",0.242682927,0.280487805,773
5,"F","Y",10,620.407,662.925,1.06853243112989,63,18,"T","zEFD",0.56969697,0.454545455,803
5,"F","Y",10,620.407,662.925,1.06853243112989,36,2,"C","zED",0.380519481,0.337662338,929
5,"F","Y",10,620.407,662.925,1.06853243112989,56,2,"T","zEFD",0.380519481,0.337662338,804
5,"F","Y",10,620.407,662.925,1.06853243112989,25,17,"C","zEFD",0.341517857,0.424107143,987
5,"F","Y",10,620.407,662.925,1.06853243112989,96,2,"T","ND",0.380519481,0.337662338,1317
5,"F","Y",10,620.407,662.925,1.06853243112989,45,17,"T","ND",0.341517857,0.424107143,2051
5,"F","Y",10,620.407,662.925,1.06853243112989,136,2,"C","zEFD",0.380519481,0.337662338,1097
5,"F","Y",10,620.407,662.925,1.06853243112989,138,12,"T","ND",0.636363636,0.515970516,1598
5,"F","Y",10,620.407,662.925,1.06853243112989,21,3,"C","zEFD",0.282485876,0.300847458,949
5,"F","Y",10,620.407,662.925,1.06853243112989,125,17,"C","ND",0.341517857,0.424107143,996
5,"F","Y",10,620.407,662.925,1.06853243112989,73,6,"C","zFD",0.425,0.425,819
5,"F","Y",10,620.407,662.925,1.06853243112989,93,6,"C","zED",0.425,0.425,767
5,"F","Y",10,620.407,662.925,1.06853243112989,164,19,"T","zFD",0.470512821,0.497435897,3367
5,"F","Y",10,620.407,662.925,1.06853243112989,8,20,"C","ND",0.473684211,0.486215539,892
5,"F","Y",10,620.407,662.925,1.06853243112989,83,18,"C","zED",0.56969697,0.454545455,1089
5,"F","Y",10,620.407,662.925,1.06853243112989,103,18,"C","zFD",0.56969697,0.454545455,1143
5,"F","Y",10,620.407,662.925,1.06853243112989,87,13,"T","zEFD",0.529329609,0.488826816,1115
5,"F","Y",10,620.407,662.925,1.06853243112989,107,13,"C","zED",0.529329609,0.488826816,1318
5,"F","Y",10,620.407,662.925,1.06853243112989,161,3,"T","zED",0.282485876,0.300847458,1020
5,"F","Y",10,620.407,662.925,1.06853243112989,84,19,"C","zFD",0.470512821,0.497435897,1089
5,"F","Y",10,620.407,662.925,1.06853243112989,147,13,"C","zFD",0.529329609,0.488826816,791
5,"F","Y",10,620.407,662.925,1.06853243112989,6,14,"T","ND",0.565749235,0.565749235,1648
5,"F","Y",10,620.407,662.925,1.06853243112989,82,4,"T","zEFD",0.307228916,0.303614458,1239
5,"F","Y",10,620.407,662.925,1.06853243112989,24,19,"T","ND",0.470512821,0.497435897,7200
5,"F","Y",10,620.407,662.925,1.06853243112989,20,16,"T","zED",0.417227456,0.390309556,896
5,"F","Y",10,620.407,662.925,1.06853243112989,113,6,"C","zEFD",0.425,0.425,1220
5,"F","Y",10,620.407,662.925,1.06853243112989,133,6,"C","ND",0.425,0.425,1013
5,"F","Y",10,620.407,662.925,1.06853243112989,153,6,"T","zFD",0.425,0.425,1280
5,"F","Y",10,620.407,662.925,1.06853243112989,19,7,"C","zEFD",0.360759494,0.360759494,4783
5,"F","Y",10,620.407,662.925,1.06853243112989,39,7,"C","zED",0.360759494,0.360759494,2830
5,"F","Y",10,620.407,662.925,1.06853243112989,49,15,"T","ND",0.478571429,0.471428571,1003
5,"F","Y",10,620.407,662.925,1.06853243112989,69,15,"C","zFD",0.478571429,0.471428571,752
5,"F","Y",10,620.407,662.925,1.06853243112989,89,15,"T","zEFD",0.478571429,0.471428571,1520
5,"F","Y",10,620.407,662.925,1.06853243112989,109,15,"C","zED",0.478571429,0.471428571,875
5,"F","Y",10,620.407,662.925,1.06853243112989,129,15,"C","ND",0.478571429,0.471428571,923
5,"F","Y",10,620.407,662.925,1.06853243112989,148,20,"T","zED",0.473684211,0.486215539,1108
5,"F","Y",10,620.407,662.925,1.06853243112989,80,16,"C","zFD",0.417227456,0.390309556,817
5,"F","Y",10,620.407,662.925,1.06853243112989,100,16,"C","zED",0.417227456,0.390309556,958
5,"F","Y",10,620.407,662.925,1.06853243112989,124,19,"C","zEFD",0.470512821,0.497435897,732
5,"F","Y",10,620.407,662.925,1.06853243112989,60,16,"C","ND",0.417227456,0.390309556,718
5,"F","Y",10,620.407,662.925,1.06853243112989,59,7,"C","zFD",0.360759494,0.360759494,2847
5,"F","Y",10,620.407,662.925,1.06853243112989,141,3,"C","zFD",0.282485876,0.300847458,1286
5,"F","Y",10,620.407,662.925,1.06853243112989,120,16,"T","zEFD",0.417227456,0.390309556,846
5,"F","Y",10,620.407,662.925,1.06853243112989,160,16,"T","zFD",0.417227456,0.390309556,1115
5,"F","Y",10,620.407,662.925,1.06853243112989,85,17,"C","zED",0.341517857,0.424107143,950
5,"F","Y",10,620.407,662.925,1.06853243112989,143,18,"C","zEFD",0.56969697,0.454545455,1101
5,"F","Y",10,620.407,662.925,1.06853243112989,65,17,"C","zFD",0.341517857,0.424107143,940
5,"F","Y",10,620.407,662.925,1.06853243112989,156,2,"T","zFD",0.380519481,0.337662338,685
5,"F","Y",10,620.407,662.925,1.06853243112989,123,18,"C","ND",0.56969697,0.454545455,1147
5,"F","Y",10,620.407,662.925,1.06853243112989,64,19,"T","zED",0.470512821,0.497435897,3668
5,"F","Y",10,620.407,662.925,1.06853243112989,88,20,"T","ND",0.473684211,0.486215539,1052
5,"F","Y",10,620.407,662.925,1.06853243112989,40,16,"C","zEFD",0.417227456,0.390309556,2243
5,"F","Y",10,620.407,662.925,1.06853243112989,104,19,"C","ND",0.470512821,0.497435897,1094
5,"F","Y",10,620.407,662.925,1.06853243112989,140,16,"T","ND",0.417227456,0.390309556,1823
5,"F","Y",10,620.407,662.925,1.06853243112989,68,20,"C","zED",0.473684211,0.486215539,1445
5,"F","Y",10,620.407,662.925,1.06853243112989,44,19,"T","zEFD",0.470512821,0.497435897,3905
5,"F","Y",10,620.407,662.925,1.06853243112989,108,20,"C","zEFD",0.473684211,0.486215539,975
5,"F","Y",10,620.407,662.925,1.06853243112989,128,20,"C","zFD",0.473684211,0.486215539,821
5,"F","Y",10,620.407,662.925,1.06853243112989,163,18,"T","zED",0.56969697,0.454545455,963
6,"F","Y",10,689.5,667.7347,0.968433212472806,76,6,"C","zED",0.425,0.425,1185
6,"F","Y",10,689.5,667.7347,0.968433212472806,27,4,"C","ND",0.307228916,0.303614458,1135
6,"F","Y",10,689.5,667.7347,0.968433212472806,121,20,"T","zFD",0.473684211,0.486215539,1988
6,"F","Y",10,689.5,667.7347,0.968433212472806,108,3,"T","zFD",0.282485876,0.300847458,1383
6,"F","Y",10,689.5,667.7347,0.968433212472806,148,3,"C","zEFD",0.282485876,0.300847458,1384
6,"F","Y",10,689.5,667.7347,0.968433212472806,56,6,"C","zEFD",0.425,0.425,1274
6,"F","Y",10,689.5,667.7347,0.968433212472806,7,4,"C","zEFD",0.307228916,0.303614458,1225
6,"F","Y",10,689.5,667.7347,0.968433212472806,18,11,"T","zEFD",0.462184874,0.476190476,1441
6,"F","Y",10,689.5,667.7347,0.968433212472806,87,4,"T","zEFD",0.307228916,0.303614458,655
6,"F","Y",10,689.5,667.7347,0.968433212472806,47,4,"C","zED",0.307228916,0.303614458,1721
6,"F","Y",10,689.5,667.7347,0.968433212472806,159,10,"T","zFD",0.232018561,0.232018561,997
6,"F","Y",10,689.5,667.7347,0.968433212472806,41,20,"C","zFD",0.473684211,0.486215539,1612
6,"F","Y",10,689.5,667.7347,0.968433212472806,52,8,"C","zED",0.36039604,0.36039604,1220
6,"F","Y",10,689.5,667.7347,0.968433212472806,141,20,"T","zEFD",0.473684211,0.486215539,1207
6,"F","Y",10,689.5,667.7347,0.968433212472806,128,3,"C","ND",0.282485876,0.300847458,731
6,"F","Y",10,689.5,667.7347,0.968433212472806,67,4,"T","zFD",0.307228916,0.303614458,1474
6,"F","Y",10,689.5,667.7347,0.968433212472806,114,5,"T","ND",0.294520548,0.294520548,954
6,"F","Y",10,689.5,667.7347,0.968433212472806,134,5,"C","zED",0.294520548,0.294520548,1795
6,"F","Y",10,689.5,667.7347,0.968433212472806,68,3,"T","zEFD",0.282485876,0.300847458,903
6,"F","Y",10,689.5,667.7347,0.968433212472806,101,20,"C","zED",0.473684211,0.486215539,1059
6,"F","Y",10,689.5,667.7347,0.968433212472806,36,6,"C","ND",0.425,0.425,1558
6,"F","Y",10,689.5,667.7347,0.968433212472806,69,16,"C","zED",0.417227456,0.390309556,1427
6,"F","Y",10,689.5,667.7347,0.968433212472806,89,16,"C","zFD",0.417227456,0.390309556,1306
6,"F","Y",10,689.5,667.7347,0.968433212472806,16,6,"T","zFD",0.425,0.425,1656
6,"F","Y",10,689.5,667.7347,0.968433212472806,150,7,"C","zEFD",0.360759494,0.360759494,1267
6,"F","Y",10,689.5,667.7347,0.968433212472806,12,8,"T","zFD",0.36039604,0.36039604,1296
6,"F","Y",10,689.5,667.7347,0.968433212472806,32,8,"C","ND",0.36039604,0.36039604,1534
6,"F","Y",10,689.5,667.7347,0.968433212472806,38,11,"C","zED",0.462184874,0.476190476,1147
6,"F","Y",10,689.5,667.7347,0.968433212472806,81,20,"T","ND",0.473684211,0.486215539,1281
6,"F","Y",10,689.5,667.7347,0.968433212472806,30,7,"T","zFD",0.360759494,0.360759494,1000
6,"F","Y",10,689.5,667.7347,0.968433212472806,145,19,"T","ND",0.470512821,0.497435897,716
6,"F","Y",10,689.5,667.7347,0.968433212472806,21,20,"T","zED",0.473684211,0.486215539,1495
