"Participant","Group_L1","Group_Age","WASI.Vocab.Scaled.Score","L1RTMean_Liv_NonLiv","L2RTMean_Liv_NonLiv","RT_Ratio_En_Fr_Liv_NonLiv","TRIAL_LABEL","set","word_heard","displayR","prop_phondiv_T_ED","Target.prop","Eng_Comp.prop","Fr_Comp.prop"
45,"F","Y",17,685.0612,854.1263,1.24678831613876,54,1,"T","ND",0.242682927,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,74,1,"C","zED",0.242682927,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,94,1,"T","zEFD",0.242682927,0.6675,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,114,1,"T","zFD",0.242682927,0.5925,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,134,1,"C","ND",0.242682927,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,154,1,"T","zED",0.242682927,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,16,2,"C","ND",0.380519481,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,36,2,"C","zED",0.380519481,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,83,18,"C","zED",0.56969697,0.05,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,103,18,"C","zFD",0.56969697,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,123,18,"C","ND",0.56969697,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,143,18,"C","zEFD",0.56969697,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,139,7,"T","zFD",0.360759494,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,159,7,"T","ND",0.360759494,0.4825,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,37,8,"T","zED",0.36039604,0.8025,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,57,8,"T","ND",0.36039604,0.47,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,97,8,"T","zEFD",0.36039604,0.2675,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,46,14,"T","zEFD",0.565749235,0.69,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,32,9,"C","zFD",0.431034483,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,104,19,"C","ND",0.470512821,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,124,19,"C","zEFD",0.470512821,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,72,9,"T","zED",0.431034483,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,92,9,"C","ND",0.431034483,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,112,9,"T","zFD",0.431034483,0.93,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,132,9,"T","zEFD",0.431034483,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,148,20,"T","zED",0.473684211,0.63,0.37,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,62,4,"T","ND",0.307228916,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,82,4,"T","zEFD",0.307228916,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,90,10,"C","zFD",0.232018561,0,0,0.5
45,"F","Y",17,685.0612,854.1263,1.24678831613876,110,10,"C","zED",0.232018561,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,122,4,"C","zED",0.307228916,0,0.4475,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,142,4,"C","ND",0.307228916,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,162,4,"C","zEFD",0.307228916,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,15,5,"T","zEFD",0.294520548,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,35,5,"C","zED",0.294520548,0,0.8225,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,55,5,"T","ND",0.294520548,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,111,11,"T","zFD",0.462184874,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,95,5,"C","zEFD",0.294520548,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,115,5,"T","zED",0.294520548,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,34,1,"C","zFD",0.242682927,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,13,6,"T","zED",0.425,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,33,6,"T","zEFD",0.425,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,53,6,"T","ND",0.425,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,73,6,"C","zFD",0.425,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,93,6,"C","zED",0.425,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,113,6,"C","zEFD",0.425,0,0.1675,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,133,6,"C","ND",0.425,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,153,6,"T","zFD",0.425,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,39,7,"C","zED",0.360759494,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,56,2,"T","zEFD",0.380519481,0.8075,0.1925,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,76,2,"C","zFD",0.380519481,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,96,2,"T","ND",0.380519481,0.1475,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,116,2,"T","zED",0.380519481,0.77,0.23,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,136,2,"C","zEFD",0.380519481,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,156,2,"T","zFD",0.380519481,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,21,3,"C","zEFD",0.282485876,0.6025,0.3975,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,41,3,"C","ND",0.282485876,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,12,9,"T","ND",0.431034483,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,84,19,"C","zFD",0.470512821,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,141,3,"C","zFD",0.282485876,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,61,3,"T","zFD",0.282485876,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,144,19,"C","zED",0.470512821,0,0.2325,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,164,19,"T","zFD",0.470512821,0.95,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,155,5,"T","zFD",0.294520548,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,161,3,"T","zED",0.282485876,0,0.2775,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,152,9,"C","zED",0.431034483,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,10,10,"T","zFD",0.232018561,0,0,0.4375
45,"F","Y",17,685.0612,854.1263,1.24678831613876,81,3,"C","zED",0.282485876,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,59,7,"C","zFD",0.360759494,0.6975,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,102,4,"T","zFD",0.307228916,0.9725,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,99,7,"T","zEFD",0.360759494,0.0625,0,0.115
45,"F","Y",17,685.0612,854.1263,1.24678831613876,135,5,"C","ND",0.294520548,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,42,4,"T","zED",0.307228916,0.53,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,75,5,"C","zFD",0.294520548,0,0,0.435
45,"F","Y",17,685.0612,854.1263,1.24678831613876,79,7,"C","ND",0.360759494,0,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,121,3,"T","ND",0.282485876,0.8975,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,119,7,"T","zED",0.360759494,0.2325,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,101,3,"T","zEFD",0.282485876,1,0,0
45,"F","Y",17,685.0612,854.1263,1.24678831613876,22,4,"C","zFD",0.307228916,0,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,31,12,"T","ND",0.636363636,1,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,159,10,"T","zFD",0.232018561,1,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,158,11,"T","ND",0.462184874,1,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,111,12,"C","ND",0.636363636,0.0925,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,51,12,"T","zEFD",0.636363636,1,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,71,12,"T","zED",0.636363636,1,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,91,12,"C","zFD",0.636363636,0,0,0.2475
46,"F","Y",13,791.7526,823.4742,1.04006504051897,92,8,"C","zFD",0.36039604,0.355,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,112,8,"T","ND",0.36039604,1,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,132,8,"T","zED",0.36039604,0.6025,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,72,8,"T","zEFD",0.36039604,1,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,17,9,"C","zED",0.431034483,0.425,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,37,9,"T","zEFD",0.431034483,0.975,0.025,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,131,12,"C","zEFD",0.636363636,0,0,0.4125
46,"F","Y",13,791.7526,823.4742,1.04006504051897,152,8,"C","zEFD",0.36039604,0.2675,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,19,10,"C","zEFD",0.232018561,0.22,0.78,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,42,13,"C","ND",0.529329609,0,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,59,10,"C","zED",0.232018561,0.2475,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,138,11,"C","zFD",0.462184874,0,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,139,10,"T","zED",0.232018561,0.4725,0.5275,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,39,10,"T","ND",0.232018561,1,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,18,11,"T","zEFD",0.462184874,0.5175,0,0.4825
46,"F","Y",13,791.7526,823.4742,1.04006504051897,79,10,"C","zFD",0.232018561,0,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,151,12,"C","zED",0.636363636,0,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,119,10,"C","ND",0.232018561,0.15,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,98,11,"C","zEFD",0.462184874,0,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,57,9,"T","zFD",0.431034483,1,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,157,9,"T","ND",0.431034483,1,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,56,6,"C","zEFD",0.425,0,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,76,6,"C","zED",0.425,0,0,0
46,"F","Y",13,791.7526,823.4742,1.04006504051897,11,12,"T","zFD",0.636363636,1,0,0
